theta,peak_pos_diff
59.69849246231156,0.009380317666457083
60.150753768844226,0.009315295992565753
60.60301507537689,0.009228600427377387
61.05527638190955,0.009163578753486057
61.50753768844221,0.00907688318829769
61.959798994974875,0.00901186151440636
62.41206030150754,0.009347842346780544
62.8643216080402,0.009261146781592178
63.31658291457287,0.009196125107700848
63.76884422110553,0.009131103433809518
64.22110552763819,0.009066081759918188
64.67336683417085,0.009402062592292593
65.12562814070353,0.009337040918401485
65.57788944723619,0.009272019244510155
66.03015075376885,0.009206997570618825
66.48241206030151,0.009141975896727494
66.93467336683418,0.009076954222836164
67.38693467336684,0.009011932548944834
67.8391959798995,0.00934791338131924
68.29145728643216,0.009282891707428131
68.74371859296483,0.009217870033536801
69.19597989949749,0.009174522250942507
69.64824120603015,0.009109500577051177
70.10050251256281,0.009044478903159847
70.55276381909547,0.009402133626831288
71.00502512562814,0.009337111952939958
71.4572864321608,0.009293764170345664
71.90954773869348,0.009228742496454556
72.36180904522614,0.009185394713860262
72.8140703517588,0.00914204693126619
73.26633165829146,0.009098699148671896
73.71859296482413,0.009033677474780566
74.17085427135679,0.009391332198452229
74.62311557788945,0.009347984415857935
75.07537688442211,0.009304636633263641
75.52763819095478,0.009261288850669569
75.97989949748744,0.009217941068075275
76.4321608040201,0.009174593285481203
76.88442211055276,0.009152919394183945
77.33668341708542,0.009109571611589873
77.78894472361809,0.009066223828995579
78.24120603015075,0.009022876046401507
78.69346733668343,0.009402204661369984
79.14572864321609,0.009358856878775912
79.59798994974875,0.009337182987478876
80.05025125628141,0.009293835204884582
80.50251256281408,0.009272161313587546
80.95477386934674,0.009250487422290288
81.4070351758794,0.009228813530993252
81.85929648241206,0.00918546574839918
82.31155778894473,0.009163791857101922
82.76381909547739,0.009142117965804886
83.21608040201005,0.00912044407450785
83.66834170854271,0.009098770183210592
84.12060301507537,0.009098770183210592
84.57286432160804,0.009077096291913556
85.0251256281407,0.00905542240061652
85.47738693467338,0.009033748509319484
85.92964824120604,0.009033748509319484
86.3819095477387,0.009413077124287739
86.83417085427136,0.009413077124287739
87.28643216080403,0.009391403232990703
87.73869346733669,0.009391403232990703
88.19095477386935,0.009391403232990703
88.64321608040201,0.009391403232990703
89.09547738693468,0.009369729341693667
89.54773869346734,0.009369729341693667
