xData0, data0, errData0, xTheory0, theory0, xData1, data1, errData1, xTheory1, theory1
0.28951416, 0.0851601288, 0.00239754702, 0.0536132812, 0.103031717, 0.28951416, 0.0575346984, 0.00298085346, 0.0536132812, 0.0761665776
0.291955566, 0.0898799077, 0.00239894208, 0.053918457, 0.102987468, 0.291955566, 0.0667951107, 0.00298475799, 0.053918457, 0.0763718933
0.294396973, 0.0938086063, 0.00240193224, 0.0542236328, 0.102943353, 0.294396973, 0.0653045028, 0.00298654922, 0.0542236328, 0.0765895769
0.296838379, 0.0907653421, 0.00240489144, 0.0545288086, 0.102899373, 0.296838379, 0.0579794236, 0.00300070772, 0.0545288086, 0.0768187344
0.299279785, 0.0913571566, 0.00239905858, 0.0548339844, 0.102855526, 0.299279785, 0.0624688901, 0.00299276982, 0.0548339844, 0.0770584121
0.301721191, 0.0918158516, 0.00240224742, 0.0551391602, 0.102811813, 0.301721191, 0.0621059649, 0.00299807931, 0.0551391602, 0.0773076415
0.304162598, 0.0933234021, 0.00240802529, 0.0554443359, 0.102768227, 0.304162598, 0.0622626171, 0.00300496719, 0.0554443359, 0.0775654241
0.306604004, 0.0886495039, 0.00240709497, 0.0557495117, 0.102724783, 0.306604004, 0.0632692575, 0.00299940328, 0.0557495117, 0.0778307393
0.30904541, 0.088282235, 0.0024136136, 0.0560546875, 0.102681458, 0.30904541, 0.0611152202, 0.00299970182, 0.0560546875, 0.0781025365
0.311486816, 0.0940958485, 0.00240535079, 0.0563598633, 0.102638274, 0.311486816, 0.0594176315, 0.00299885197, 0.0563598633, 0.0783797726
0.313928223, 0.0878532454, 0.0024105965, 0.0566650391, 0.102595218, 0.313928223, 0.0623483844, 0.00300544574, 0.0566650391, 0.0786613673
0.316369629, 0.0895883963, 0.00241220995, 0.0569702148, 0.102552295, 0.316369629, 0.0569926873, 0.0029997769, 0.0569702148, 0.0789462402
0.318811035, 0.0923264772, 0.00241269196, 0.0572753906, 0.102509499, 0.318811035, 0.0650586635, 0.00300016776, 0.0572753906, 0.079233326
0.321252441, 0.0918485969, 0.00241060409, 0.0575805664, 0.102466829, 0.321252441, 0.057520356, 0.00300799654, 0.0575805664, 0.0795215294
0.323693848, 0.0900689811, 0.00241603076, 0.0578857422, 0.102424294, 0.323693848, 0.0543844923, 0.00301058495, 0.0578857422, 0.0798097849
0.326135254, 0.0883762315, 0.00241776187, 0.058190918, 0.102381885, 0.326135254, 0.0528435744, 0.00300972952, 0.058190918, 0.0800970048
0.32857666, 0.0898438916, 0.00242059555, 0.0584960937, 0.10233961, 0.32857666, 0.0534353703, 0.00301605016, 0.0584960937, 0.0803821459
